date,actual,ardl_fitted,ardl_resid,glsar_fitted,glsar_resid,ridge_fitted,ridge_resid,sarimax_pred
1979-03-31,3.80585566810947,3.8364642046320596,-0.030608536522589436,6.150910537896339,-2.3450548697868685,3.7141623244003488,0.09169334370912141,3.381469749453973
1979-06-30,3.80585566810947,3.8184805389604026,-0.012624870850932446,6.145796702711416,-2.339941034601946,4.204411498613147,-0.3985558305036765,4.462023674282018
1979-09-30,3.80585566810947,3.808613963783261,-0.0027582956737908226,6.150992128339108,-2.3451364602296376,3.9256502197265846,-0.11979455161711439,3.917910833690696
1979-12-31,3.80585566810947,3.767862318947928,0.03799334916154207,6.15571368652924,-2.34985801841977,4.022486397299706,-0.21663072919023563,3.5182702816571867
1980-03-31,3.80585566810947,3.770344484732684,0.03551118337678627,6.154548177944745,-2.348692509835275,3.7646739116516623,0.04118175645780786,3.453057101746584
1980-06-30,3.80585566810947,3.7597697598588526,0.046085908250617535,6.149629734785177,-2.3437740666757065,4.254355355154972,-0.44849968704550225,4.479092742455075
1980-09-30,3.80585566810947,3.7753464643308305,0.030509203778639638,6.152534284721918,-2.346678616612448,3.923863782126218,-0.11800811401674771,3.9702022373708594
1980-12-31,3.80585566810947,3.801767357375945,0.004088310733525002,6.156056964211899,-2.350201296102429,4.02869697507018,-0.22284130696071003,3.5009653391406
1981-03-31,3.80585566810947,3.749849962629325,0.056005705480145274,6.172527632169214,-2.3666719640597442,3.3808798536270666,0.4249758144824036,3.5154475734906274
1981-06-30,3.80585566810947,3.7649215097728397,0.0409341583366305,6.1704620297313335,-2.3646063616218633,3.807667656717113,-0.001811988607642867,4.538762321156853
1981-09-30,3.80585566810947,3.838422604161803,-0.03256693605233263,6.154966847937385,-2.349111179827915,3.347732110593898,0.458123557515572,3.6300387991737697
1981-12-31,3.80585566810947,3.8233005979211816,-0.017444929811711418,6.1385391256852,-2.3326834575757296,3.8118664656523285,-0.0060107975428582705,3.275807826953309
1982-03-31,3.80585566810947,3.913945121139703,-0.10808945303023298,6.207385892775662,-2.4015302246661916,3.6647754446814917,0.14108022342797844,3.5146118098160017
1982-06-30,3.80585566810947,3.8124764384697323,-0.006620770360262096,6.271284792863806,-2.465429124754336,4.519575489174142,-0.7137198210646716,5.0600019554116935
1982-09-30,3.80585566810947,3.908552126880618,-0.10269645877114764,6.324355507454321,-2.5184998393448508,4.458039664154917,-0.652183996045447,4.604308161782743
1982-12-31,3.80585566810947,3.7625707161536495,0.043284951955820716,6.364971623749516,-2.5591159556400456,4.969800944804635,-1.1639452766951646,4.500512473369241
1983-03-31,3.80585566810947,3.7362974537133877,0.06955821439608245,6.363796281905297,-2.557940613795827,4.711439212965726,-0.9055835448562561,4.140009742109301
1983-06-30,3.80585566810947,3.8465342499438533,-0.04067858183438311,6.358878998560271,-2.5530233304508005,5.20111728651405,-1.3952616184045796,4.838416486170665
1983-09-30,3.80585566810947,3.7642168495324535,0.04163881857701668,6.3609283744536675,-2.5550727063441974,4.852322059484815,-1.0464663913753451,4.466688050354634
1983-12-31,3.80585566810947,3.8355848123814082,-0.02972914427193807,6.364284650959454,-2.5584289828499838,4.952333494512428,-1.1464778264029576,3.6857986030462295
1984-03-31,3.80585566810947,3.845350042424131,-0.03949437431466096,6.3629997062752945,-2.5571440381658244,4.696338393004872,-0.8904827248954019,3.618319218662278
1984-06-30,3.80585566810947,3.8261389937273753,-0.020283325617905135,6.358354841629393,-2.552499173519923,5.185902474006036,-1.3800468058965656,4.679243853068145
1984-09-30,3.80585566810947,3.830130824693886,-0.024275156584415924,6.360535295395031,-2.5546796272855605,4.839222851857072,-1.0333671837476022,4.135532173434507
1984-12-31,3.80585566810947,3.8348955579617656,-0.029039889852295442,6.364064460680653,-2.5582087925711825,4.946051354826958,-1.1401956867174876,3.685006121699548
1985-03-31,3.80585566810947,3.8455434790041525,-0.03968781089468232,6.363074822940584,-2.557219154831114,4.6882028014359705,-0.8823471333265003,3.6220353784179538
1985-06-30,3.80585566810947,3.8298805702855976,-0.024024902176127405,6.3580857784144404,-2.5522301103049703,5.177043307831136,-1.3711876397216658,4.678879567579878
1985-09-30,3.80585566810947,3.835380055251647,-0.029524387142176867,6.360740191153106,-2.5548845230436354,4.84561170111421,-1.03975603300474,4.118587061831259
1985-12-31,3.80585566810947,3.8337712721826906,-0.027915604073220468,6.363836441543166,-2.5579807734336955,4.945007306182144,-1.1391516380726738,3.6791722140207064
1986-03-31,3.5551960286619257,3.8438821821025924,-0.2886861534406666,6.364589580331429,-2.809393551669503,4.62410816035057,-1.068912131688644,3.607915682087528
1986-06-30,3.301751282109409,3.4623584192212147,-0.16060713711180563,6.360223983754771,-3.0584727016453623,5.104353088189979,-1.8026018060805695,4.523534038911293
1986-09-30,3.045521428451919,3.1857501565513737,-0.14022872809945452,6.361521839187221,-3.3160004107353016,4.785746829145191,-1.740225400693272,3.6763237118126644
1986-12-31,2.78929157479443,2.9406828911476963,-0.15139131635326653,6.362255588057046,-3.572964013262616,4.941485459975148,-2.152193885180718,3.145548167957222
1987-03-31,2.9851163010578525,2.770680608839947,0.2144356922179056,6.359529569554107,-3.3744132684962547,4.71485278831201,-1.7297364872541574,2.844110520930232
1987-06-30,3.1831168576130913,3.1978860892461944,-0.014769231633103175,6.3520218686244645,-3.1689050110113732,5.178376950136156,-1.9952600925230644,3.8697295085116634
1987-09-30,3.3832932444601456,3.4307983859890414,-0.047505141528895845,6.348380950741154,-2.9650877062810084,4.998889419076154,-1.6155961746160088,3.6598825147332983
1987-12-31,3.5834696313072,3.5364952208268368,0.046974410480363105,6.33160971777389,-2.7481400864666905,5.01392754696772,-1.43045791566052,3.091433490166158
1988-03-31,3.9692355484237303,3.77865284137005,0.19058270705368008,6.335042850503276,-2.365807302079546,4.831101460568432,-0.8618659121447014,3.277203776575395
1988-06-30,4.35500146554026,4.234247112818119,0.12075435272214108,6.337233734774348,-1.9822322692340881,5.231984378363935,-0.8769829128236744,4.595295210831744
1988-09-30,4.74500656855917,4.620940198544407,0.12406637001476284,6.3430941730474455,-1.598087604488276,5.083719790797275,-0.3387132222381055,4.474960101627627
1988-12-31,5.13501167157808,4.986316576040168,0.14869509553791183,6.3557591196551595,-1.2207474480770797,5.239992198077157,-0.10498052649907752,4.373098863091508
1989-03-31,5.684751699014271,5.802215647012058,-0.11746394799778681,6.388357064456505,-0.7036053654422343,5.851309333471156,-0.16655763445688532,5.297353626544435
1989-06-30,6.240599948977532,6.536306612755348,-0.29570666377781674,6.432281429218649,-0.19168148024111709,6.848311212714104,-0.6077112637365722,6.85988431432482
1989-09-30,6.802556421467861,6.91738574884239,-0.11482932737452956,6.451853284157032,0.3507031373108287,8.244135013094468,-1.441578591626607,7.409990493997111
1989-12-31,7.36451289395819,7.053905436909268,0.31060745704892145,6.517809687628412,0.8467032063297779,8.56952748984221,-1.2050145958840206,7.365930748537439
1990-03-31,6.806366242071327,7.093187884186349,-0.28682164211502226,6.464436405381825,0.34192983668950205,8.133903244902697,-1.3275370028313702,7.240760170459911
1990-06-30,6.242017960719054,6.135848903596981,0.10616905712207281,6.464617601877437,-0.22259964115838304,6.701144556819965,-0.45912659610091033,6.624420489360693
1990-09-30,5.671468049901373,5.650684944293329,0.02078310560804386,6.420980284536191,-0.7495122346348184,6.372966274869076,-0.7014982249677031,5.788062812107891
1990-12-31,5.10091813908369,5.3610385273614165,-0.2601203882777261,6.385249795131836,-1.2843316560481455,6.427737119546979,-1.3268189804632886,6.202595754647072
1991-03-31,5.312954636013797,5.137386158160499,0.17556847785329754,6.412757383354579,-1.0998027473407825,6.752186065553985,-1.4392314295401887,5.5339826181123115
1991-06-30,5.527347094020904,5.551733925774568,-0.024386831753663962,6.454788153106636,-0.9274410590857318,6.458644094171003,-0.9312970001500993,5.612278756192551
1991-09-30,5.7440955131050115,5.774745677577292,-0.03065016447228075,6.446020452492306,-0.7019249393872942,7.854669270195139,-2.110573757090127,6.1447084289040745
1991-12-31,5.96084393218912,5.936892483033064,0.023951449156056626,6.341898751293068,-0.381054819103948,7.580545041771062,-1.6197011095819418,5.463491679772519
1992-03-31,6.628476503148821,6.638235108633541,-0.009758605484719851,6.381076123169194,0.24740037997962716,7.733109993331801,-1.1046334901829793,5.418759124175371
1992-06-30,7.296109074108522,7.35134111454063,-0.05523204043210761,6.431400071683893,0.8647090024246298,6.738888655865755,0.5572204182427676,7.061645177008461
1992-09-30,7.971078266727121,7.74705945117289,0.22401881555423042,6.4606037914758305,1.5104744752512902,7.454643569109486,0.516434697617635,7.289797378517118
1992-12-31,8.64604745934572,8.397875067380456,0.24817239196526408,6.527408147726112,2.1186393116196083,7.915763284441254,0.7302841749044662,8.230498469308007
1993-03-31,8.50468167256361,8.926392968311267,-0.42171129574765764,6.466085803821682,2.038595868741928,7.470940827173527,1.0337408453900832,7.867179422459124
1993-06-30,8.361745154817253,8.388888417659249,-0.027143262841995863,6.451679060404336,1.910066094412917,7.154644589721224,1.2071005650960291,8.646486919320212
1993-09-30,8.217237906106652,8.251081647123588,-0.03384374101693588,6.403520235799714,1.8137176703069375,6.678525244970062,1.5387126611365902,7.865681365875041
1993-12-31,8.07273065739605,8.257244205833329,-0.18451354843727863,6.373727244484853,1.699003412911197,7.002004141042466,1.0707265163535844,8.472891004130998
1994-03-31,8.261669086314384,8.069448285280194,0.1922208010341908,6.279310947143598,1.9823581391707865,6.9770979809831655,1.284571105331219,8.17357602436801
1994-06-30,8.45270683110959,8.350514054690485,0.10219277641910374,6.198337543723094,2.2543692873864956,7.050325533003848,1.402381298105741,8.477101912166573
1994-09-30,8.645843891781665,8.560327084990215,0.0855168067914498,6.105349136536475,2.5404947552451898,7.023441774967598,1.622402116814067,8.51065551853041
1994-12-31,8.83898095245374,8.660838372206742,0.17814258024699825,6.046559415009821,2.7924215374439187,7.203096378287476,1.6358845741662638,8.519481625571853
1995-03-31,9.011953363471003,8.896691248976092,0.11526211449491086,6.0681016521472015,2.943851711323801,7.158691119822561,1.8532622436484418,8.429927064442253
1995-06-30,9.186847690166235,9.027230846076849,0.1596168440893866,6.091883373559754,3.0949643166064815,6.843704612754406,2.3431430774118294,8.795912841611038
1995-09-30,9.363663932539438,9.176368428542192,0.18729550399724637,6.1167787863167105,3.246885146222728,7.008577513646494,2.3550864188929443,9.078932921924388
1995-12-31,9.54048017491264,9.321307562400255,0.2191726125123843,6.107541268219319,3.4329389066933205,6.784278951876083,2.7562012230365562,8.807059840187293
1996-03-31,9.490638362146527,9.699967177221525,-0.2093288150749988,6.124495874951161,3.366142487195366,6.996646155356116,2.493992206790411,8.802401926753966
1996-06-30,9.440796549380414,9.404699445026708,0.036097104353705944,6.1042195014465275,3.3365770479338863,6.85809833198002,2.5826982174003934,9.808181500516733
1996-09-30,9.390407024386102,9.228815046651228,0.161591977734874,6.112408432002308,3.2779985923837938,7.621192707344503,1.769214317041599,9.774944934864921
1996-12-31,9.34001749939179,9.303949624797367,0.03606787459442273,6.131886672840138,3.2081308265516517,7.522592323920382,1.8174251754714081,9.279956842841312
1997-03-31,9.047102425300329,9.251736097102672,-0.20463367180234293,6.144514260183488,2.902588165116841,7.566523733327051,1.4805786919732782,8.822939976183632
1997-06-30,8.75093273927452,8.896122904670463,-0.14519016539594354,6.147604048319591,2.6033286909549282,6.792652113032114,1.9582806262424057,8.920268256875932
1997-09-30,8.45150844131436,8.439624645675096,0.011883795639263894,6.15938711286812,2.29212132844624,7.403842626481197,1.047665814833163,8.883607897929583
1997-12-31,8.1520841433542,8.174191005520072,-0.022106862165871988,6.130198095524647,2.021886047829553,7.176965669178792,0.9751184741754075,8.414188579255496
1998-03-31,7.563353782702366,7.725724685482112,-0.1623709027797462,6.144777191473345,1.4185765912290211,6.89198749172847,0.6713662909738964,7.347968393480077
1998-06-30,6.968081973598846,6.87822037045699,0.08986160314185554,6.145955242267179,0.8221267313316671,6.246614045060571,0.7214679285382744,7.697992596414581
1998-09-30,6.366268716043638,6.324387278250372,0.041881437793266585,6.140449130414839,0.22581958562879922,5.917590181196157,0.4486785348474811,6.563075855420514
1998-12-31,5.76445545848843,5.9718628832373675,-0.20740742474893725,6.172447993798274,-0.4079925353098437,6.129274153591122,-0.3648186951026915,6.7237020762543285
1999-03-31,5.520131700259749,5.471438889584833,0.0486928106749156,6.198246405595381,-0.6781147053356325,5.864403408829343,-0.3442717085695941,5.7259890613545235
1999-06-30,5.273093233606305,5.280254366879057,-0.007161133272751918,6.240560830606978,-0.967467597000673,5.997446658002139,-0.7243534243958338,6.085145558798241
1999-09-30,5.023340058528097,5.155677400690236,-0.13233734216213922,6.241914892779658,-1.2185748342515605,5.474871686305533,-0.4515316277774355,5.280685116791898
1999-12-31,4.77358688344989,4.877299669492877,-0.10371278604298695,6.259336260557447,-1.485749377107557,5.710892791701914,-0.9373059082520241,5.300570798665291
2000-03-31,5.274268267131659,5.129488857558506,0.14477940957315294,6.237077231820474,-0.9628089646888149,5.807551093111446,-0.5332828259797866,3.4272794615299844
2000-06-30,5.7749496508134275,5.901374601573482,-0.12642495076005478,6.253066018975249,-0.4781163681618219,6.699412614527515,-0.9244629637140873,5.20517675683476
2000-09-30,6.281133027722468,6.296071968962339,-0.014938941239870829,6.231509571175493,0.04962345654697575,5.748182166703267,0.5329508610192013,5.896670987387795
2000-12-31,6.78731640463151,6.678732259757786,0.10858414487372414,6.329218813590541,0.4580975910409695,5.8188468208197435,0.9684695838117667,6.240690616534271
2001-03-31,6.640746327078642,6.760600208612883,-0.11985388153424026,6.268298979518976,0.3724473475596666,6.143670450592592,0.49707587648605056,6.085202323589906
2001-06-30,6.492547693108522,6.480973677435589,0.011574015672932703,6.246879520689805,0.24566817241871686,5.882372535506462,0.6101751576020593,7.303550795228066
2001-09-30,6.3427205027211455,6.312163482622674,0.030557020098471277,6.238917590557964,0.10380291216318138,7.479481411933601,-1.1367609092124553,6.042283049150887
2001-12-31,6.19289331233377,6.216533089897458,-0.023639777563687403,6.184984224869456,0.007909087464313735,7.045190549409292,-0.852297237075522,6.311928747252031
2002-03-31,6.224437123661744,6.246504653089724,-0.022067529427980404,6.185582143654767,0.038854980006976625,7.254350473891588,-1.0299133502298439,6.921678583697828
2002-06-30,6.25633142178225,6.246435433153182,0.009895988629068597,6.166765744036448,0.08956567774580204,7.319633352209168,-1.0633019304269178,7.491484365392535
2002-09-30,6.28857620669529,6.271456642349797,0.01711956434549311,6.158143275192695,0.13043293150259494,7.386351087880598,-1.097774881185308,7.386916571969532
2002-12-31,6.32082099160833,6.450944756766168,-0.13012376515783775,6.177196155138556,0.1436248364697743,7.172984401984569,-0.8521634103762388,6.186360050560588
2003-03-31,6.463401333813762,6.442719077564534,0.020682256249227926,6.105817302839084,0.35758403097467806,6.928922235730889,-0.46552090191712736,6.846024161725866
2003-06-30,6.607565902043698,6.608730286987344,-0.001164384943646013,6.039503402888287,0.5680624991554106,6.329971692116786,0.277594209926912,6.517447642265865
2003-09-30,6.753314696298139,6.92164941513006,-0.16833471883192086,5.965367287302559,0.7879474089955796,5.934098926771412,0.8192157695267266,6.269691485709586
2003-12-31,6.89906349055258,6.751064075028855,0.1479994155237252,5.87536529153649,1.0236981990160903,6.153143434648358,0.7459200559042216,6.954230773109694
2004-03-31,7.057529577355767,6.895641190497044,0.1618883868587231,5.9366970574772076,1.1208325198785598,5.824498638264298,1.2330309390914698,6.053149304444276
2004-06-30,7.215995664158954,7.02283315954963,0.19316250460932416,5.990327386794991,1.2256682773639627,6.960977719714531,0.2550179444444227,7.965872212354794
2004-09-30,7.376203136531407,7.233909142961705,0.14229399356970163,6.059210808234289,1.3169923282971183,6.444307778717604,0.9318953578138025,6.852037277097859
2004-12-31,7.53641060890386,7.406575459460511,0.12983514944334917,6.143336770793372,1.393073838110488,6.771992942903627,0.7644176660002326,7.099843062106677
2005-03-31,7.539082775492843,7.6843352725787435,-0.1452524970859006,6.027830238611335,1.511252536881508,7.292826817544443,0.24625595794840027,8.20125923850198
2005-06-30,7.541784632821703,7.758648981729534,-0.2168643489078308,5.915500849045398,1.6262837837763051,6.971965280514347,0.5698193523073565,6.930331354255689
2005-09-30,7.544516180890442,7.623674172091068,-0.07915799120062594,5.802527970633181,1.7419882102572606,7.989992053354005,-0.4454758724635628,7.767640852495557
2005-12-31,7.54724772895918,7.271329177031469,0.27591855192771053,5.611859564894447,1.935388164064733,7.887995140836949,-0.3407474118777696,8.220275892855396
2006-03-31,7.406874132643327,7.511476956413792,-0.10460282377046504,5.789724190448044,1.617149942195283,7.727688704653271,-0.3208145720099447,7.178898258036393
2006-06-30,7.264940829701742,7.253380539220152,0.01156029048159013,5.929517863685049,1.3354229660166927,6.573888739719887,0.6910520899818549,7.220560883868659
2006-09-30,7.121447820134426,7.068630665804876,0.05281715432955014,6.068411133868551,1.0530366862658749,6.52278011005658,0.5986677100778461,6.868291681607074
2006-12-31,6.97795481056711,6.999604056949156,-0.02164924638204635,6.16588396069112,0.8120708498759894,6.480076287966577,0.49787852260053267,6.963818089048737
2007-03-31,7.0153232237009595,6.9359042116642105,0.07941901203674906,6.138177471751232,0.8771457519497279,6.647750685181816,0.36757253851914307,5.517443384841151
2007-06-30,7.053106841425186,7.045112479864334,0.007994361560852425,6.0946876561107,0.9584191853144857,6.747378363384133,0.3057284780410532,7.376875685969371
2007-09-30,7.091305663739788,7.117718040689351,-0.026412376949563665,6.058923466055467,1.0323821976843206,6.702613963161478,0.3886917005783097,6.96780915556975
2007-12-31,7.12950448605439,7.250582490762682,-0.12107800470829133,6.100503987519535,1.029000498534855,6.228315545541299,0.9011889405130917,6.451553489720299
2008-03-31,6.764576266874581,6.685436101382781,0.07914016549179959,5.933827189192279,0.8307490776823023,6.700116218274694,0.06446004859988719,6.664721697872021
2008-06-30,6.399648047694772,6.36799828806502,0.031649759629751806,5.759959878689074,0.6396881690056979,6.092649165966404,0.30699888172836776,5.71402097169264
2008-09-30,6.030709628304196,6.033086789312394,-0.002377161008197959,5.623583959084007,0.4071256692201892,6.76550336781371,-0.7347937395095139,5.982141141467746
2008-12-31,5.66177120891362,5.705627635791531,-0.04385642687791158,5.497592937046328,0.16417827186729195,6.040853168665734,-0.37908195975211445,5.573441513934775
2009-03-31,5.596706468668516,5.421883051968148,0.1748234167003675,5.591198736839537,0.005507731828978457,6.47501601260244,-0.8783095439339244,5.744260242150339
2009-06-30,5.530918786865133,5.545626806972272,-0.014708020107138786,5.583999019977393,-0.053080233112259734,5.464008182947634,0.06691060391749915,5.35841031877218
2009-09-30,5.464408163503472,5.5386700323053555,-0.07426186880188368,5.511554469114052,-0.047146305610580086,6.188578372418133,-0.7241702089146616,4.717565461686524
2009-12-31,5.39789754014181,5.438097597068695,-0.040200056926885,5.386140125026726,0.01175741511508388,5.465675057319559,-0.06777751717774905,5.164903259853281
2010-03-31,5.6507228974096755,5.624810277366447,0.02591262004322825,5.380431483034239,0.27029141437543647,5.684537728268473,-0.03381483085879733,4.476529635961495
2010-06-30,5.906357425313851,5.792834008302179,0.11352341701167123,5.43395197825371,0.4724054470601411,5.334155705824576,0.572201719489275,6.125240182966831
2010-09-30,6.164801123854335,6.014149139620136,0.1506519842341998,5.463258135343736,0.7015429885105995,5.145537453962116,1.0192636698922195,5.715886346983318
2010-12-31,6.42324482239482,6.391098253553464,0.03214656884135625,5.6492077480533585,0.7740370743414617,5.524556592878714,0.8986882295161065,6.200665012459147
2011-03-31,6.420760347594768,6.501767237709294,-0.08100689011452644,5.646261634452661,0.7744987131421066,6.95547740346397,-0.5347170558692023,6.425773635461861
2011-06-30,6.41824826751916,6.402119780183183,0.01612848733597705,5.670472930052627,0.7477753374665328,6.444229919456392,-0.02598165193723201,5.358368152777762
2011-09-30,6.415708582167995,6.366763245835906,0.048945336332089084,5.732409603597833,0.6832989785701624,7.1634868680375465,-0.7477782858695514,6.5200722529574335
2011-12-31,6.41316889681683,6.299001558526978,0.11416733828985226,5.6947022195210275,0.7184666772958028,5.439417036789683,0.9737518600271473,6.745134431305109
2012-03-31,6.187254138523083,6.422244457426699,-0.2349903189036162,5.794079606109817,0.3931745324132656,6.801074159429442,-0.6138200209063589,6.088969285920985
2012-06-30,5.961339380229335,5.9963095993342375,-0.03497021910490261,5.919356126917895,0.04198325331143948,5.93993937144336,0.021400008785974478,5.7731397837041545
2012-09-30,5.732942042174118,5.7545295278901945,-0.021587485716076493,6.018483487004042,-0.2855414448299243,5.889019159582706,-0.15607711740858843,4.206796152556661
2012-12-31,5.5045447041189,5.575808117680985,-0.0712634135620851,6.244543669131566,-0.7399989650126662,4.8800056432154815,0.6245390609034187,5.157694157569522
2013-03-31,5.516618538510034,5.37694150266609,0.13967703584394453,6.264208318934839,-0.7475897804248053,5.127483126000137,0.3891354125098969,4.764348857066393
2013-06-30,5.5288265266166245,5.518352289725007,0.01047423689161775,6.301342612132515,-0.7725160855158908,5.580256818441158,-0.05143029182453329,6.407619037071413
2013-09-30,5.541168668438672,5.599896910902265,-0.05872824246359265,6.347634212090548,-0.8064655436518757,5.666914349001846,-0.12574568056317403,6.215288207932936
2013-12-31,5.55351081026072,5.928986139639951,-0.3754753293792312,6.432221965455483,-0.8787111551947628,5.568538102947006,-0.015027292686285776,5.920545599419921
2014-03-31,5.767718777338105,5.393932011416563,0.37378676592154214,6.305750950100309,-0.5380321727622039,5.47793415116011,0.2897846261779957,5.765791707400039
2014-06-30,5.9843068329385725,5.972242199070826,0.012064633867746366,6.182988098481052,-0.19868126554247922,5.077534516595148,0.9067723163434245,6.025155240258698
2014-09-30,6.203274977062121,6.2168825761563475,-0.013607599094226153,6.0796869342348066,0.12358804282731484,4.812632906003952,1.3906420710581697,5.584541469662895
2014-12-31,6.42224312118567,6.359228019593392,0.06301510159227863,5.987866101900827,0.4343770192848435,4.66803979909098,1.75420332209469,5.681610032552402
2015-03-31,6.561536290040573,6.397166648642797,0.16436964139777643,5.981975729085206,0.5795605609553673,4.695097551061139,1.8664387389794346,5.56774564607903
2015-06-30,6.702377160771642,6.768063443792581,-0.06568628302093948,5.96351191563832,0.7388652451333213,7.468126477321196,-0.7657493165495541,9.421037903528756
2015-09-30,6.844765733378876,6.846216135630129,-0.0014504022512538128,5.962930892047676,0.8818348413311998,7.647282744330782,-0.802517010951906,7.9687334991256495
2015-12-31,6.98715430598611,7.158736297437331,-0.17158199145122133,5.943919563497493,1.0432347424886164,8.358628870487298,-1.371474564501188,8.368138551716742
2016-03-31,6.9132738974512735,6.636322171715472,0.2769517257358016,5.464262016943406,1.4490118805078671,8.98565015031375,-2.072376252862477,10.259178875904553
2016-06-30,6.8393934889164365,6.884464746957404,-0.045071258040967344,4.971714330327828,1.8676791585886088,6.011247228738316,0.8281462601781202,3.873252727708951
2016-09-30,6.764701207760338,6.599312603809432,0.16538860395090627,4.402491071516206,2.3622101362441326,5.852554722878619,0.9121464848817196,4.860968878801987
2016-12-31,6.69000892660424,6.468504642217304,0.2215042843869366,3.7975288336966218,2.8924800929076184,6.2916252969651625,0.3983836296390777,8.43388730055732
2017-03-31,6.7516975025738395,7.225934689988021,-0.4742371874141815,4.2543359561039535,2.497361546469886,6.825781372324333,-0.07408386975049375,6.093119787331425
2017-06-30,6.814071507165323,6.920105908391007,-0.10603440122568397,4.754541880177882,2.059529626987441,5.526400042298057,1.287671464867266,5.475060124487224
2017-09-30,6.8771309403786915,6.942991136601159,-0.06586019622246742,5.3164398007475215,1.56069113963117,5.344933789126731,1.5321971512519603,4.996691415750856
