model,term,coef,std_err,p_value,ci_lower,ci_upper
ardl,population_density_roll4_std_lag4.L4,-12.027406370360751,12.315060594173394,0.3325417788230847,,
ardl,inflation_roll4_std_lag3.L0,0.3187785667014509,0.2438055148437617,0.19586693111214057,,
ardl,inflation_roll4_std_lag3.L1,-0.35442747218198767,0.24657710450474546,0.15563515414966445,,
ardl,inflation_roll4_std_lag3.L2,-0.39609540122707565,0.4739048485238562,0.406470222394629,,
ardl,inflation_roll4_std_lag3.L3,0.5550805405662692,0.44452389926038083,0.21646642270561936,,
ardl,inflation_roll4_std_lag3.L4,-0.3297563356003853,0.3337331519328619,0.32695209636843336,,
ardl,imports_roll4_mean_lag4.L0,-0.41501855753134365,3.537271323554969,0.9069799349695229,,
ardl,imports_roll4_mean_lag4.L1,-2.165179807880591,2.54874966242038,0.3988678505831647,,
ardl,imports_roll4_mean_lag4.L2,0.41976286252117845,2.912263760750095,0.8858603489418677,,
ardl,imports_roll4_mean_lag4.L3,1.6986936966507784,2.989787724542778,0.5719747868330498,,
ardl,imports_roll4_mean_lag4.L4,-0.9635273436110987,1.4940011899846994,0.5213514054131534,,
ardl,policy_rate_roll4_mean_lag4.L0,-1.313448523789102,2.248566988153798,0.5612543000555571,,
ardl,policy_rate_roll4_mean_lag4.L1,0.11582836196525204,1.7804824970007016,0.9483399309710212,,
ardl,policy_rate_roll4_mean_lag4.L2,0.9252785718544736,1.7768416630055281,0.6044004011317468,,
ardl,policy_rate_roll4_mean_lag4.L3,-0.29298241528352476,1.8183319354605374,0.8725172460272729,,
ardl,policy_rate_roll4_mean_lag4.L4,-0.4550428643629556,0.9010387017935055,0.6153350385226172,,
ardl,policy_rate_roll4_std_lag1.L0,0.3230440743443592,0.3118467716567482,0.3042693552777563,,
ardl,policy_rate_roll4_std_lag1.L1,0.08333767584597451,0.20982392582307557,0.6925994249146991,,
ardl,policy_rate_roll4_std_lag1.L2,-0.15292807113886464,0.16205742493747075,0.3490032807084493,,
ardl,policy_rate_roll4_std_lag1.L3,0.20163863477670374,0.16726968303224812,0.23260246994213965,,
ardl,policy_rate_roll4_std_lag1.L4,0.03728580635646983,0.20995215390275154,0.8596224117916077,,
ardl,policy_rate_roll4_std_lag2.L0,0.08333767584597451,0.20982392582307557,0.6925994249146991,,
ardl,policy_rate_roll4_std_lag2.L1,-0.15292807113886464,0.16205742493747075,0.3490032807084493,,
ardl,policy_rate_roll4_std_lag2.L2,0.20163863477670374,0.16726968303224812,0.23260246994213965,,
