date,actual,ardl_fitted,ardl_resid,glsar_fitted,glsar_resid,ridge_fitted,ridge_resid,sarimax_pred
1972-03-31,6.251939889665583,,,7.548091199590295,-1.2961513099247117,5.605944925181606,0.6459949644839771,6.893948563881742
1972-06-30,5.443879780794447,,,9.62742820809909,-4.183548427304643,4.8767189662172346,0.5671608145772122,2.9326306525860315
1972-09-30,4.626939890507144,,,9.851672741842982,-5.224732851335839,5.325215926850836,-0.6982760363436924,7.044474958202489
1972-12-31,3.81000000021984,,,9.41295285942678,-5.602952859206939,6.291705473756684,-2.481705473536844,6.317250139085509
1973-03-31,4.783972603113283,4.747793692774799,0.036178910338484194,9.45468176424469,-4.670709161131406,6.802746111206388,-2.018773508093105,2.937824556518639
1973-06-30,5.768767123816654,5.78471515322178,-0.015948029405126185,9.447957452559372,-3.6791903287427177,6.096313449964384,-0.32754632614773005,5.035220076551285
1973-09-30,6.764383562329952,6.894227582044019,-0.12984401971406712,9.388902229648993,-2.624518667319041,6.322840295967971,0.4415432663619807,6.9769734606841105
1973-12-31,7.76000000084325,7.285679956948937,0.4743200438943127,9.279023711914492,-1.5190237110712426,6.456132420736754,1.3038675801064956,7.6652777640388745
1974-03-31,6.416164384923715,7.8640020840292,-1.4478376991054844,9.292506459859792,-2.876342074936077,6.50249048980604,-0.08632610488232473,7.293969314157202
1974-06-30,5.057397262160631,5.082374822944555,-0.02497756078392399,9.20504530840532,-4.147648046244688,5.616060086377757,-0.5586628242171265,5.945400111522317
1974-09-30,3.6836986325539955,3.8768070486198183,-0.19310841606582274,9.155195647952041,-5.471497015398046,5.7394620351643955,-2.0557634026104,4.730084062887721
1974-12-31,2.31000000294736,3.011989619366638,-0.7019896164192776,9.09653969165938,-6.78653968871202,6.009080063216896,-3.6990800602695355,4.175051362651419
1975-03-31,3.8905479468047037,1.9831404192275064,1.9074075275771973,9.172772185958046,-5.282224239153342,6.648569947657287,-2.7580220008525833,2.3108361931844486
1975-06-30,5.488657534482685,5.32437671940979,0.16428081507289427,9.216194615124795,-3.7275370806421106,5.7414229073845515,-0.25276537290186685,3.4382898728656675
1975-09-30,7.104328765981302,6.725119832961242,0.37920893302006053,9.111709294688755,-2.0073805287074524,6.058892473435064,1.0454362925462384,7.4893370817227085
1975-12-31,8.71999999747992,7.854322237309336,0.8656777601705841,9.040173605083565,-0.32017360760364433,6.3472491808066795,2.372750816673241,8.5627183622175
1976-03-31,6.161557374744621,8.969847308659112,-2.808289933914491,9.18426687138028,-3.0227094966356596,6.635920186705254,-0.4743628119606331,8.81694290309728
1976-06-30,3.603114752009323,4.357318773847264,-0.7542040218379409,9.181638678742013,-5.57852392673269,5.639051529111808,-2.035936777102485,4.81711698268053
1976-09-30,1.0165573751780324,1.7299822601649175,-0.7134248849868852,9.083645095998506,-8.067087720820474,5.642776828049344,-4.626219452871312,2.306537953692542
1976-12-31,-1.57000000165326,0.4505590736016364,-2.0205590752548965,8.937285433427324,-10.507285435080583,5.951422593359859,-7.521422595013119,1.7768435074607596
1977-03-31,0.683698629232647,-1.5528676609690049,2.236566290201652,9.058974553575943,-8.375275924343295,6.464587032741925,-5.780888403509278,-1.154823155740564
1977-06-30,2.9624383560172864,2.8752663460268653,0.08717200999042118,9.045712579458444,-6.083274223441157,5.611820191928631,-2.6493818359113446,1.0178898660211697
1977-09-30,5.266219178700658,5.364720860542472,-0.09850168184181385,8.970522228431044,-3.7043030497303855,6.037219515762791,-0.7710003370621328,5.828359074818524
1977-12-31,7.57000000138403,6.769585291943642,0.8004147094403882,8.877148340895888,-1.3071483395118575,6.414691953340595,1.1553080480434348,6.856317220357395
1978-03-31,8.496131559700373,8.836665895618435,-0.34053433591806126,8.915452680068263,-0.41932112036788993,7.229060646820298,1.267070912880075,7.646127682386092
1978-06-30,9.432553468664675,9.22606255400021,0.20649091466446556,8.98590873868775,0.44664472997692606,7.41522561486884,2.0173278537958357,9.099617465932877
1978-09-30,10.379265728276938,9.787801112458363,0.591464615818575,9.04112008595178,1.3381456423251574,7.767609886358128,2.611655841918809,9.096612258827193
1978-12-31,11.3259779878892,10.58887751691176,0.73710047097744,8.998206570332114,2.327771417557086,7.533196607929959,3.7927813799592407,10.337583560537713
1979-03-31,10.405104569505578,10.625117970255832,-0.2200134007502541,8.657462379600576,1.7476421899050028,7.572907325834898,2.832197243670681,9.747569256772104
1979-06-30,9.473999224251028,9.068132665628857,0.40586655862217036,8.609924514603968,0.8640747096470598,7.703817429375668,1.7701817948753593,10.550676877859981
1979-09-30,8.53266195212555,8.528866302454917,0.003795649670632173,8.703352240826817,-0.1706902887012678,7.751160134285284,0.7815018178402653,8.292560284994789
1979-12-31,7.59132468000007,7.732756910658326,-0.14143223065825605,8.736459470532706,-1.1451347905326363,7.510264773357166,0.08105990664290363,7.823990147801458
1980-03-31,7.651698042214143,7.017471190422595,0.6342268517915484,8.828010120196241,-1.1763120779820984,7.053674352719985,0.5980236894941582,6.289318873567428
1980-06-30,7.712071404428216,7.351375566170446,0.3606958382577705,8.759491830173667,-1.0474204257454511,6.863102075822948,0.8489693286052677,7.733047117564025
1980-09-30,7.773108210183103,7.471432423533066,0.301675786650037,8.822855990432469,-1.0497477802493664,6.923248084216571,0.8498601259665319,7.895551336493594
1980-12-31,7.83414501593799,7.238057706008373,0.5960873099296169,8.845586692505366,-1.011441676567376,6.935312208930823,0.8988328070071674,7.775710799970005
1981-03-31,7.163118842564394,7.406797014465917,-0.2436781719015233,8.720830722867497,-1.5577118803031027,7.45949966107605,-0.2963808185116559,7.536570798039605
1981-06-30,6.484636822819981,6.6087901110148755,-0.12415328819489435,8.696668697534644,-2.212031874714663,8.678587744028206,-2.1939509212082253,8.39687480689648
1981-09-30,5.798698956704751,6.322702832506417,-0.5240038758016663,8.768075556435743,-2.9693765997309924,9.10300936403957,-3.3043104073348193,6.653760790587336
1981-12-31,5.11276109058952,5.802834165708488,-0.6900730751189679,8.735610942742174,-3.6228498521526538,8.865672832552963,-3.7529117419634437,5.354548358913636
