model,term,coef,std_err,p_value,ci_lower,ci_upper
glsar,renewable_energy_roll4_std_lag1,0.1669539681287473,0.7631236093470762,0.827068826549772,,
glsar,renewable_energy_roll4_std_lag3,-0.057643619886097563,0.7426867209320267,0.9382195822553575,,
glsar,renewable_energy_roll4_std_lag4,-0.21218047549577462,0.8327481002948419,0.7991687217333843,,
glsar,forest_area_roll4_std_lag2,3.6046001873131415,12.604867323277098,0.775227161024749,,
glsar,forest_area_roll4_std_lag4,-9.672040314308223,12.78515881344246,0.4503244405913373,,
glsar,freshwater_withdraw_roll4_mean_lag4,-5.335057887967715,4.030857253129305,0.187311316124542,,
glsar,freshwater_withdraw_roll4_std_lag2,-0.1902764626337538,1.7953842189678066,0.915714214416723,,
glsar,freshwater_withdraw_roll4_std_lag4,-1.5825731838852002,2.403726946857101,0.5111239796111389,,
glsar,population_density_roll4_mean_lag4,2.5593338338405953,6.475732223226127,0.6931439385419846,,
glsar,population_density_roll4_std_lag1,1.2691803513935493,7.688506214679081,0.8690681381855373,,
glsar,population_density_roll4_std_lag2,-5.685025123203206,7.180756930351661,0.42956462690677993,,
glsar,population_density_roll4_std_lag4,2.7298697161297434,3.7555010483364133,0.4682217921086727,,
glsar,inflation_roll4_std_lag2,-0.02797370712333443,0.1060265724684876,0.792204204424269,,
glsar,imports_roll4_std_lag1,0.36899285465225706,0.3297524064223155,0.2646149427398268,,
glsar,imports_roll4_std_lag3,0.020921554394115895,0.32092509427262894,0.9480931639785011,,
glsar,policy_rate_roll4_mean_lag4,0.23218233805354238,0.1648071833009291,0.1605969150405741,,
glsar,policy_rate_roll4_std_lag4,-0.42771819592356364,0.21642589345112134,0.04963393136862391,,
glsar,exchange_rate_roll4_mean_lag4,0.95563186294224,1.9217719312928634,0.6196016744345166,,
ridge,renewable_energy,-0.4449457392865445,,,-0.6604330312701417,-0.2916292126189349
ridge,q_2,-0.12781705377307617,,,-0.4320663569926596,0.10343368504541542
ridge,q_3,0.051116746094260826,,,-0.20165124260735082,0.3269267287300234
ridge,q_4,0.11282740228018223,,,-0.15213148758637984,0.44747090493815583
ridge,forest_area_roll4_std,-0.22599515317027852,,,-0.39525812755123113,-0.09195015243459505
ridge,freshwater_withdraw_roll4_std,0.11409101010977243,,,-0.10588051608283733,0.39597361165711414
ridge,imports_roll4_std,0.2814946029548263,,,0.09270215895045485,0.5570124998556668
ridge,freshwater_withdraw_lag1,0.7401953490124298,,,0.505940608503914,1.0515512531648017
ridge,inflation_lag2,0.36790364528033714,,,0.1390566966008719,0.575285447658388
ridge,imports_lag4,0.12800026698967365,,,-0.13151763855953283,0.38121723176524624
ridge,exchange_rate_lag2,-0.17871954158398273,,,-0.4678208487749363,-0.012957856141424156
ridge,renewable_energy_roll4_std_lag1,0.34040649368725,,,0.16577609082118258,0.49892198589795356
ridge,renewable_energy_roll4_std_lag3,0.24075840182851369,,,0.02761597304476829,0.4552635376094702
ridge,renewable_energy_roll4_std_lag4,0.17954855061517874,,,-0.07882083385566852,0.3996945370516171
ridge,forest_area_roll4_std_lag2,-0.19267071078001224,,,-0.39357969705242185,-0.0409120372916609
ridge,forest_area_roll4_std_lag4,-0.0626555096380142,,,-0.32041920055061757,0.13332982453444553
ridge,freshwater_withdraw_roll4_mean_lag4,0.8214752232752707,,,0.567463915396192,1.342339913983191
ridge,freshwater_withdraw_roll4_std_lag2,0.20768350563695603,,,-0.12298038636230099,0.527774247253693
ridge,freshwater_withdraw_roll4_std_lag4,0.14730355273830087,,,-0.06868716958890592,0.422801712832182
ridge,population_density_roll4_mean_lag4,0.05141900464700847,,,-0.22123747217373957,0.2908927777149559
ridge,population_density_roll4_std_lag1,-0.2901979378964483,,,-0.6036396386234072,-0.008984051230265003
ridge,population_density_roll4_std_lag2,-0.017092249655784018,,,-0.5377670945418505,0.10539528183545463
ridge,population_density_roll4_std_lag4,-0.08064067222264004,,,-0.254651863049563,0.047678045677795634
ridge,inflation_roll4_std_lag2,-0.2872829522397505,,,-0.6543630770279792,-0.058961123770005924
ridge,imports_roll4_std_lag1,0.21822288177506782,,,-0.038137180253628056,0.46374015513836264
ridge,imports_roll4_std_lag3,0.14416814359337968,,,-0.11772058832377756,0.4442056939339919
ridge,policy_rate_roll4_mean_lag4,0.1810248745547005,,,-0.02202101622575671,0.4439993733016968
ridge,policy_rate_roll4_std_lag4,0.16725707777113663,,,-0.0782510476797792,0.4198056986430146
ridge,exchange_rate_roll4_mean_lag4,0.6277308884428183,,,0.464725213376604,1.0356136124654838
